Season,Route_Id,Route_Name,Day_Type_Name,Time_Period_Id,Time_Period_Name,Stop_Name,Total_Ons,Total_Offs,Number_Service_Days,Average_Ons,Average_Offs,Average_Flow,Year
Fall 2018,Orange,Orange Line,Weekday,9,Night,Wellington,44,1085,19,2,57,199,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Massachusetts Ave.,2183,3004,19,115,158,2521,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Downtown Crossing,2714,1965,19,143,103,411,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Fields Corner,91,376,19,5,20,40,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Harvard,2424,518,19,128,27,378,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,JFK/Umass,406,421,19,21,22,109,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Kendall/MIT,409,1214,19,22,64,385,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,North Quincy,46,692,19,2,36,126,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Park Street,2722,1916,19,143,101,371,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Porter,1383,94,19,73,5,278,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Quincy Adams,0,601,19,0,32,32,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Quincy Center,0,1181,19,0,62,63,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Savin Hill,9,73,19,0,4,55,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Shawmut,29,172,19,2,9,33,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,South Station,539,2629,19,28,138,301,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Wollaston,0,8,19,0,0,126,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Alewife,18891,0,19,994,0,994,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Andrew,1802,3634,19,95,191,800,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Ashmont,0,3061,19,0,161,0,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Broadway,1142,3321,19,60,175,896,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Braintree,0,1699,19,0,89,0,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Charles/MGH,873,7774,19,46,409,1588,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Central,6277,4688,19,330,247,2200,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Davis,10423,107,19,549,6,1537,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Downtown Crossing,9822,7888,19,517,415,1566,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Fields Corner,805,1609,19,42,85,192,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Harvard,7144,2352,19,376,124,2117,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,JFK/Umass,1564,4257,19,82,224,329,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Kendall/MIT,1637,6365,19,86,335,1951,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,North Quincy,503,2245,19,26,118,310,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Park Street,7084,9439,19,373,497,1464,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Porter,6518,303,19,343,16,1864,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Quincy Adams,52,1881,19,3,99,89,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Quincy Center,507,2789,19,27,147,186,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Savin Hill,217,634,19,11,33,235,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Shawmut,110,703,19,6,37,161,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,South Station,2046,12590,19,108,663,1011,2018
Fall 2018,Red,Red Line,Weekday,2,Early Am,Wollaston,0,77,19,0,4,306,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Alewife,93474,0,19,4920,0,4920,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Andrew,4232,6709,19,223,353,3862,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Ashmont,0,9001,19,0,474,0,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Broadway,4455,12832,19,234,675,3992,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Braintree,0,3092,19,0,163,0,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Charles/MGH,8114,26891,19,427,1415,12524,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Central,52430,31274,19,2759,1646,15737,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Davis,92970,897,19,4893,47,9766,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Quincy Center,1389,10503,19,73,553,404,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Chinatown,13939,5633,19,734,296,6249,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Malden Center,77,3330,19,4,175,56,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Assembly,3600,15608,5,720,3122,13215,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,North Station,1456,8613,19,77,453,1190,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Back Bay,31531,7400,5,6306,1480,16147,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Savin Hill,843,2095,19,44,110,832,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Community College,2387,10456,5,477,2091,19131,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Oak Grove,0,1056,19,0,56,0,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Chinatown,16010,5863,5,3202,1173,19360,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Shawmut,227,2837,19,12,149,474,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Downtown Crossing,52027,40476,19,2738,2130,6857,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Roxbury Crossing,2524,3559,19,133,187,2478,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,South Station,27326,35731,19,1438,1881,7961,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,South Station,12787,103220,19,673,5433,4433,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Wollaston,0,251,19,0,13,2911,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Forest Hills,29178,0,19,1536,0,1536,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Alewife,38531,0,19,2028,0,2028,2018
Fall 2018,Red,Red Line,Weekday,3,Am Peak,Wollaston,0,149,19,0,8,884,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Green Street,6144,674,19,323,35,1824,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Downtown Crossing,40837,30749,5,8167,6150,21378,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Andrew,11163,28496,19,588,1500,17683,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Alewife,48189,0,19,2536,0,2536,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Ruggles,5497,3848,19,289,203,2564,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Haymarket,12235,14058,19,644,740,5945,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Stony Brook,4173,208,19,220,11,2174,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Ashmont,0,55021,19,0,2896,0,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Andrew,6469,11580,19,340,609,5706,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Jackson Square,10737,3360,19,565,177,2485,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,State Street,5918,9555,19,311,503,1724,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Forest Hills,4860,0,5,972,0,972,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Sullivan Square,1040,6554,19,55,345,552,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Ashmont,0,16196,19,0,852,0,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Broadway,13892,27775,19,731,1462,18595,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Green Street,554,1109,5,111,222,861,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Massachusetts Ave.,9787,5841,19,515,307,4544,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Tufts Medical Center,1199,4099,19,63,216,2308,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Broadway,4379,12190,19,230,642,5975,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Braintree,0,36801,19,0,1937,0,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Haymarket,18220,16243,5,3644,3249,19782,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Jackson Square,9712,2730,5,1942,546,1942,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Massachusetts Ave.,10332,3721,5,2066,744,11320,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Malden Center,472,37470,5,94,7494,2449,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,North Station,14500,9687,5,2900,1937,20745,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Oak Grove,0,12244,5,0,2449,0,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Roxbury Crossing,1560,349,5,312,70,2185,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Ruggles,40009,941,5,8002,188,9998,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Stony Brook,215,1790,5,43,358,546,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,State Street,15153,25107,5,3031,5021,19387,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Sullivan Square,3873,21448,5,775,4290,15616,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Tufts Medical Center,9334,3413,5,1867,683,17331,2018
Fall 2018,Orange,Orange Line,Saturday,10,Off Peak,Wellington,1174,18006,5,235,3601,9848,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Assembly,2698,11421,5,540,2284,9671,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Back Bay,15662,5298,5,3132,1060,10116,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Community College,1641,8270,5,328,1654,14207,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Chinatown,12857,4011,5,2571,802,12811,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Downtown Crossing,31715,19944,5,6343,3989,15166,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Forest Hills,3322,0,5,664,0,664,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Green Street,371,436,5,74,87,651,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Haymarket,11120,8783,5,2224,1757,14585,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Jackson Square,7582,3054,5,1516,611,1516,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Massachusetts Ave.,6504,2591,5,1301,518,8044,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Malden Center,448,27129,5,90,5426,2024,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,North Station,13001,8261,5,2600,1652,15533,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Oak Grove,0,10119,5,0,2024,0,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Roxbury Crossing,1140,268,5,228,54,1691,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Ruggles,28646,795,5,5729,159,7261,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Stony Brook,338,541,5,68,108,611,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,State Street,12061,17303,5,2412,3461,14117,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Sullivan Square,2607,16562,5,521,3312,11416,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Tufts Medical Center,7172,2542,5,1434,508,11042,2018
Fall 2018,Orange,Orange Line,Sunday,11,Off Peak,Wellington,869,12424,5,174,2485,7360,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Alewife,1948,0,19,103,0,103,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Andrew,409,1622,19,22,85,220,2018
Fall 2018,Orange,Orange Line,Weekday,2,Early Am,Wellington,223,2534,19,12,133,227,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Braintree,0,6649,19,0,350,0,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Assembly,216,16954,19,11,892,1019,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Charles/MGH,16393,20896,19,863,1100,9482,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Charles/MGH,44191,15528,19,2326,817,14425,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Back Bay,36393,34353,19,1915,1808,9657,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Community College,1133,21902,19,60,1153,2631,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Malden Center,304,35906,19,16,1890,1012,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Central,49105,22284,19,2584,1173,11146,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Chinatown,3029,9463,19,159,498,8844,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Davis,55746,1558,19,2934,82,5388,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,North Station,14067,14914,19,740,785,5901,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Downtown Crossing,37243,68814,19,1960,3622,7183,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Downtown Crossing,59911,58785,19,3153,3094,8538,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Forest Hills,91650,0,19,4824,0,4824,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Oak Grove,0,19235,19,0,1012,0,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Green Street,23438,929,19,1234,49,6008,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Fields Corner,2685,10821,19,141,570,1135,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Haymarket,4965,21992,19,261,1157,4915,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Roxbury Crossing,15768,2869,19,830,151,3163,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Harvard,64578,18236,19,3399,960,9734,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Jackson Square,30612,1420,19,1611,75,8960,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Ruggles,28966,6681,19,1525,352,4336,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Massachusetts Ave.,13634,12716,19,718,669,9549,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,JFK/Umass,11614,38907,19,611,2048,2135,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Malden Center,326,9462,19,17,498,139,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,North Station,7301,29921,19,384,1575,3725,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Kendall/MIT,22397,49503,19,1179,2605,9719,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Stony Brook,6066,884,19,319,47,2096,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Central,43997,14873,19,2316,783,8446,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Oak Grove,0,2646,19,0,139,0,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,North Quincy,2149,18056,19,113,950,1693,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,State Street,18761,34259,19,987,1803,6041,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Roxbury Crossing,16602,10087,19,874,531,9303,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Davis,24016,5303,19,1264,279,3013,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Sullivan Square,3623,20052,19,191,1055,4377,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Downtown Crossing,105004,69086,19,5527,3636,18794,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Park Street,46827,65879,19,2465,3467,8479,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Fields Corner,3799,26448,19,200,1392,3906,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Tufts Medical Center,14190,5100,19,747,268,5812,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Ruggles,18337,14570,19,965,767,9501,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Porter,39059,2834,19,2056,149,7295,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Harvard,72092,9748,19,3794,513,6913,2018
Fall 2018,Orange,Orange Line,Weekday,5,Midday School,Wellington,720,21500,19,38,1132,2886,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Stony Brook,27513,623,19,1448,33,7424,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Quincy Adams,140,7428,19,7,391,350,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,JFK/Umass,19410,30933,19,1022,1628,8538,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Kendall/MIT,94375,9432,19,4967,496,12916,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,North Quincy,4160,71877,19,219,3783,7607,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Park Street,115239,68155,19,6065,3587,16903,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Porter,15770,4012,19,830,211,3632,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Quincy Adams,282,49280,19,15,2594,1937,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Quincy Center,1430,59259,19,75,3119,4516,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Savin Hill,1166,16496,19,61,868,5099,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Shawmut,485,19687,19,26,1036,2896,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,South Station,91272,81152,19,4804,4271,19326,2018
Fall 2018,Red,Red Line,Weekday,6,Pm Peak,Wollaston,0,911,19,0,48,7559,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Alewife,15281,0,19,804,0,804,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Andrew,5338,18114,19,281,953,8788,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Ashmont,0,28979,19,0,1525,0,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Broadway,7967,14681,19,419,773,9460,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Braintree,0,11297,19,0,595,0,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Charles/MGH,19693,8336,19,1036,439,6733,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Central,27274,12367,19,1435,651,4889,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Davis,17509,2168,19,922,114,1612,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Downtown Crossing,55361,37395,19,2914,1968,9048,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Fields Corner,1762,17620,19,93,927,2162,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Harvard,43580,7489,19,2294,394,4104,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,JFK/Umass,12194,22583,19,642,1189,4121,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Kendall/MIT,31132,7451,19,1639,392,6135,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,North Quincy,1357,38545,19,71,2029,2708,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Park Street,65327,39293,19,3438,2068,8103,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Porter,13285,2025,19,699,107,2204,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Quincy Adams,316,17631,19,17,928,595,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Quincy Center,722,23054,19,38,1213,1506,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Savin Hill,471,11477,19,25,604,2997,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,Shawmut,195,12299,19,10,647,1525,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Assembly,4303,18466,19,226,972,10834,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Back Bay,83002,11810,19,4369,622,9465,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Quincy Center,1348,19327,19,71,1017,734,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,State Street,13846,39906,19,729,2100,5811,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Community College,8973,20652,19,472,1087,13433,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Savin Hill,666,4015,19,35,211,1563,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Shawmut,361,5726,19,19,301,852,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,South Station,19814,60711,19,1043,3195,6386,2018
Fall 2018,Red,Red Line,Weekday,4,Midday Base,Wollaston,0,249,19,0,13,1680,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Alewife,14458,0,19,761,0,761,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Andrew,7722,15164,19,406,798,7329,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Ashmont,0,30608,19,0,1611,0,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Broadway,6050,10615,19,318,559,7720,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Braintree,0,17828,19,0,938,0,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Charles/MGH,25216,8296,19,1327,437,7243,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Central,24764,8884,19,1303,468,5026,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Davis,15327,1096,19,807,58,1510,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Downtown Crossing,49794,38068,19,2621,2004,8403,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Fields Corner,4104,17305,19,216,911,2115,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Harvard,47152,5755,19,2482,303,4191,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,JFK/Umass,15080,17237,19,794,907,3608,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,Kendall/MIT,34671,9474,19,1825,499,6353,2018
Fall 2018,Red,Red Line,Weekday,5,Midday School,North Quincy,1758,24383,19,93,1283,2924,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Chinatown,23713,7614,19,1248,401,11542,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Downtown Crossing,112273,58356,19,5909,3071,14379,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Sullivan Square,3916,17817,19,206,938,1900,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Forest Hills,27337,0,19,1439,0,1439,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Green Street,7071,863,19,372,45,1766,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Tufts Medical Center,6240,15241,19,328,802,9183,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Haymarket,24381,19469,19,1283,1025,14554,2018
Fall 2018,Orange,Orange Line,Weekday,3,Am Peak,Wellington,476,8051,19,25,424,620,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Jackson Square,13078,2936,19,688,155,2622,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Assembly,1094,11977,19,58,630,2404,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Massachusetts Ave.,16569,5410,19,872,285,5718,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Back Bay,28813,21954,19,1516,1155,7595,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Malden Center,586,92975,19,31,4893,2972,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,North Station,32721,42341,19,1722,2228,14048,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Oak Grove,0,56462,19,0,2972,0,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Roxbury Crossing,11126,3064,19,586,161,3047,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Ruggles,45836,6242,19,2412,329,5131,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Stony Brook,7170,1032,19,377,54,2089,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,State Street,44473,46069,19,2341,2425,14295,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Sullivan Square,6303,41516,19,332,2185,11580,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Tufts Medical Center,27844,4483,19,1465,236,10694,2018
Fall 2018,Orange,Orange Line,Weekday,6,Pm Peak,Wellington,1418,58419,19,75,3075,7834,2018
Fall 2018,Orange,Orange Line,Weekday,7,Evening,Assembly,2869,10284,19,151,541,5645,2018
Fall 2018,Orange,Orange Line,Weekday,7,Evening,Back Bay,34980,4476,19,1841,236,4516,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Community College,5965,30874,19,314,1625,3707,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Chinatown,13353,11625,19,703,612,7881,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Downtown Crossing,50160,61951,19,2640,3261,7261,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Forest Hills,59613,0,19,3138,0,3138,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Green Street,16256,1250,19,856,66,3927,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Haymarket,10200,23074,19,537,1214,5587,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Jackson Square,23489,2348,19,1236,124,5948,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Massachusetts Ave.,14820,12643,19,780,665,7234,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,Malden Center,364,25778,19,19,1357,426,2018
Fall 2018,Orange,Orange Line,Weekday,4,Midday Base,North Station,9877,20680,19,520,1088,5018,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Harvard,165,2948,19,9,155,152,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,JFK/Umass,1889,733,19,99,39,1328,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Kendall/MIT,108,4304,19,6,227,399,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,North Quincy,6939,53,19,365,3,802,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Park Street,2890,6454,19,152,340,869,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Porter,39,617,19,2,32,122,2018
Fall 2018,Red,Red Line,Weekday,1,Very Early Morning,Quincy Adams,3226,307,19,170,16,210,2018
Fall 2018,Red,Red Line,Weekday,7,Evening,South Station,40337,25796,19,2123,1358,9814,2018
